contMencion,contPalabrasConArrDentro,contCaracterEspecial,contSignosPuntucion,contCaracMayusculas,contLetrasRepetidas,contParentesis,contEmojis,contOnomatopeyas,contInterjecciones,contInterpelaciones,contDiminutivos,contAumentativos,contPeroyativos,contSuperlativos,conDeterminantes,contIndeterminados,contDemostrativos,contPronombres1eraPersona,contPronombres2onaPersona,contVerbosSerEstarParecer,contVerbosEnPrimeraPersona,contVerbosEnSegundaPersona,contVerbosIndicativos,contVerbosSubjuntivos,contVerbosPresente,contVerbosImperativo,contVerbosPreterito,contVerbosFuturo,contVerbosCondicional,contVerbosParticipio,contVerbosGerundio,contAdverbiosCantidad,contAdverbiosNegacion,contAdverbiosDuda,contAdjetivosCantidad,likes,retweets,diaSetmana,hora,seguidors,seguits
0,0,1,1,8.333,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5562,0,0
0,0,1,1,48.387,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5550,2517,2234
0,0,1,1,1.075,9,0,8,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,5,5545,1737,1298
0,0,1,15,29.73,11,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,5540,3385,3076
0,0,4,6,19.417,2,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,5532,7492,5707
0,0,1,1,0.0,1,0,0,1,2,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,5529,481,287
0,0,7,13,27.027,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,19,5,5525,18208,628
0,0,1,1,8.571,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5524,1146,560
0,0,1,1,6.349,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5520,0,0
0,0,1,6,3.797,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5520,1217,381
0,0,1,1,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5514,1146,560
0,0,1,1,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5510,64,117
0,0,1,2,5.556,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,5505,1465,1032
0,0,1,3,8.511,10,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5504,1552,168
0,0,1,8,6.122,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5497,4279,999
0,0,1,11,5.97,12,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5497,1220,1285
0,0,4,8,8.092,4,0,0,0,1,2,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,189,39,5,5473,5677,626
0,0,1,4,9.434,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5426,2262,698
0,0,7,14,12.214,7,0,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,21,5,5422,69320,239
0,0,4,10,12.245,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,5391,2251,405
0,0,1,2,4.938,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,5364,1465,1032
0,0,4,6,8.75,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,5356,7492,5707
0,0,4,6,23.256,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5337,2262,698
0,0,1,1,38.806,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,5336,360,114
0,0,1,1,8.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,3,5,5294,1217,381
0,0,1,6,5.195,3,0,0,2,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,5286,1220,1285
0,0,4,15,5.603,4,0,1,3,4,4,1,2,0,0,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,98,10,5,5263,7492,5707
0,0,4,6,12.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,5,5258,2262,698
2,1,7,17,6.494,4,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,23,5,5246,69320,239
0,0,1,1,6.818,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5230,63,36
0,0,1,4,4.478,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,5230,1217,381
0,0,1,1,13.793,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5227,1316,389
0,0,4,9,16.176,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,5,5199,2262,698
2,0,7,13,10.084,6,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,223,33,5,5152,69320,239
0,0,1,1,8.889,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5130,1146,560
0,0,1,1,14.634,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5121,1316,389
0,0,4,6,12.36,2,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,5,5121,2262,698
1,0,1,2,3.731,1,0,0,3,3,4,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,5,5113,6265,880
2,0,1,10,9.184,5,0,0,2,4,3,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,5104,0,0
0,0,1,1,7.895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5098,1220,1285
8,0,1,14,17.143,4,0,1,0,1,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,586,40,5,5044,1085424,822
0,0,4,6,12.5,3,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10,5,5002,69320,239
0,0,1,6,25.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4990,68,189
0,0,1,1,11.628,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4987,7492,5707
0,0,1,2,12.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4893,360,114
0,0,7,11,20.192,4,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,5,4889,69320,239
1,0,3,9,25.234,5,0,0,1,3,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,7043,172,2300
4,0,0,8,7.979,1,0,0,2,4,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,6903,19,81
0,0,4,10,25.592,5,0,0,1,3,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,6826,172,2300
0,0,3,7,8.0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6628,969,942
0,0,3,6,5.455,3,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6173,148,169
0,0,3,8,2.165,3,0,0,1,3,5,1,3,0,0,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,5590,1847,3586
2,0,0,9,1.896,3,0,0,1,4,5,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,5518,48,134
2,0,0,14,4.545,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5124,4451,4990
1,0,3,9,10.87,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,4450,4451,4990
1,0,0,4,0.671,3,0,0,0,1,2,0,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,4221,1847,3586
1,0,0,7,3.871,4,0,0,3,3,3,0,1,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,6,3945,555,685
0,0,4,6,13.592,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,3708,1289,769
1,0,0,2,3.361,1,0,0,2,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3367,113,444
0,0,7,14,8.182,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2693,0,0
2,0,4,9,37.949,4,0,0,0,1,2,1,1,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,6,2540,172,2300
2,0,0,7,8.299,1,0,0,3,5,6,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,6,2319,6149,125
0,0,0,8,1.709,3,0,0,3,4,5,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,6,2257,104,156
1,0,0,4,18.182,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2017,27,112
0,0,5,7,5.797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1630,2271,7
2,0,0,7,2.62,1,0,0,1,3,3,0,1,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1425,844,945
0,0,1,4,2.604,1,0,0,6,8,9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,1294,433,480
3,0,0,8,3.546,2,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1099,844,945
2,0,0,5,2.083,4,0,0,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1092,402,446
0,0,1,5,1.304,1,0,0,0,1,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,6,1057,1533,1770
4,0,0,8,22.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,941,699,1008
2,0,3,9,3.046,2,0,0,2,4,4,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,6,708,4240,4891
1,0,0,7,7.368,3,0,0,4,6,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,208,3169,3366
2,0,0,7,3.261,3,0,0,0,2,5,0,0,0,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,2,6,198,844,945
3,0,0,6,3.922,2,0,0,2,1,2,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,86366,17059,8712
2,0,0,2,8.333,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86334,1171,624
1,0,6,10,11.644,4,0,0,6,7,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86257,1939,5000
1,0,0,6,3.846,1,0,0,1,1,1,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,86173,76,412
0,0,3,7,8.0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,86016,1098,488
1,0,1,6,9.5,1,0,0,1,2,2,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,85943,3169,3366
0,0,4,10,6.623,3,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,85800,0,0
0,0,2,7,1.25,2,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,85695,223,708
0,0,3,6,7.273,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,85412,3949,4246
0,0,4,15,9.283,6,0,0,1,1,2,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,7,5,85325,6149,125
2,0,0,8,1.796,2,0,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,5,85049,821,3089
0,0,3,5,7.692,3,0,0,2,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,84957,3949,4246
0,0,4,9,30.808,5,0,0,1,3,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5,84923,172,2300
1,0,5,9,10.236,3,0,0,2,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,84741,1939,5000
1,0,3,9,26.19,5,0,0,1,4,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,84581,172,2300
9,0,3,21,20.779,5,0,0,1,4,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,5,5,84567,172,2300
0,0,3,7,5.376,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,5,84524,1613,508
0,0,3,5,8.571,3,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,84359,3949,4246
0,0,4,7,5.674,6,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,84308,3949,4246
0,0,3,6,9.091,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,27,5,84197,16040,9855
0,0,1,2,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,84082,564,224
0,0,1,2,6.25,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,83991,344,781
1,0,0,4,4.878,3,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,83988,424,192
2,0,0,3,7.971,1,0,0,1,3,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,83808,457,1968
0,0,1,2,7.258,3,0,0,1,1,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,28,4,5,83575,0,0
0,0,4,10,4.803,4,0,0,2,2,3,0,2,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,13,5,5,83545,578,1119
0,0,0,1,1.887,3,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,83338,0,0
0,0,0,1,5.426,1,0,0,1,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,17,5,82935,12175,5776
0,0,6,13,5.208,7,0,0,0,0,0,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,10,5,82920,1126870,1554
1,0,3,6,7.273,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82830,183,657
1,0,5,10,8.333,4,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,5,82774,373,211
3,0,3,10,3.627,3,0,0,2,6,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,82767,595,1699
1,0,3,10,10.0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82378,555,685
1,1,3,11,4.348,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,205,5,82278,18997,1462
1,0,0,6,3.497,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,5,82177,554,814
0,0,0,2,1.053,1,0,0,2,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,81863,298,258
1,0,0,6,3.704,3,0,0,2,3,2,1,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81854,423,1819
1,0,0,7,2.055,4,0,0,1,2,2,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,81748,423,1819
1,0,0,1,7.246,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,81406,1907,1932
4,0,0,6,2.913,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,5,81022,593,1799
3,0,0,4,4.233,3,0,0,3,2,2,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,80986,555,685
2,0,2,7,5.882,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,5,80821,4240,4891
1,0,0,19,11.429,5,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,5,80672,2366,5000
2,0,5,10,13.38,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,80506,2704,4943
2,0,0,6,3.03,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,80114,112,834
1,0,3,7,9.009,3,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80092,0,0
0,0,3,5,3.659,7,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,5,80012,33523,17121
0,0,3,5,4.268,7,0,1,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,80010,0,0
0,0,3,5,6.098,7,0,1,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80008,0,0
1,0,3,13,38.976,4,0,1,3,4,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,5,79974,172,2300
0,0,0,2,1.46,1,0,0,5,4,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,79964,1847,3586
2,0,3,10,4.605,5,0,0,1,1,1,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,79240,1284,1017
0,0,6,11,6.132,5,0,0,1,2,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,78569,290,170
1,0,0,3,8.219,1,0,0,2,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,78209,195,630
4,0,3,13,3.65,3,0,0,2,2,2,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,77830,0,0
0,0,0,5,0.943,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,77741,53,349
2,0,3,15,11.765,4,0,0,3,5,5,1,0,0,0,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,77698,0,0
0,0,3,16,1.953,5,0,0,5,6,7,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,77520,592,1060
1,0,3,9,11.792,3,0,0,0,0,0,1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,77512,0,0
0,0,3,8,6.667,3,0,0,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,77450,713,1491
1,0,3,12,11.189,4,0,0,2,2,3,1,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,77414,0,0
1,0,3,6,4.478,3,0,0,2,2,2,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,77258,7,155
2,0,3,14,5.263,5,0,0,1,3,2,1,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,77191,0,0
0,0,0,4,2.817,2,0,0,2,3,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,5,77176,1379,2982
2,0,0,6,7.921,4,0,2,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,77092,1053,1730
6,0,0,12,8.429,1,0,0,2,2,3,1,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,77039,221,250
1,0,3,9,35.754,3,0,0,1,2,1,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,77015,0,0
2,0,1,9,5.906,1,0,0,2,3,3,1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,76982,221,250
1,0,0,2,6.897,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,76944,1571,739
2,0,0,3,6.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76737,0,0
2,0,0,5,11.475,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,76596,210,217
0,0,5,7,8.148,4,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,76558,1282,2839
5,0,4,18,18.182,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67233,123,351
5,0,0,12,10.976,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66999,123,351
5,0,3,11,4.938,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66816,8429,7314
5,0,0,8,16.842,0,0,0,1,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,66621,994,1186
5,0,0,6,7.018,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,5,66291,0,0
5,0,0,7,4.878,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66221,8429,7314
5,0,0,7,9.559,1,0,0,0,2,1,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,65915,0,0
4,0,0,14,4.487,6,0,0,0,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,65552,0,0
